graph_name,graph_source,num_nodes,num_edges,epsilon,top_k,top_k_ratio,exact_time,method_x,method_y,spearman
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,BP,ABRA,0.5161253386175149
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,BP,SILVAN,0.5683341709646701
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,BP,GPU_SIR_BRIDGE,0.4339104583012806
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,RK,EXACT,0.3922558563415133
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,RK,BP,0.4619432913744014
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,RK,RK,1.0
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,RK,ABRA,0.4240284311800818
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,RK,SILVAN,0.4694105857809931
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,RK,GPU_SIR_BRIDGE,0.36713752972056035
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,ABRA,EXACT,0.6749026424722322
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,ABRA,BP,0.5161253386175149
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,ABRA,RK,0.4240284311800818
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,ABRA,ABRA,1.0
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,ABRA,SILVAN,0.6307346967013294
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,ABRA,GPU_SIR_BRIDGE,0.636568283496772
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,SILVAN,EXACT,0.6628566772886616
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,SILVAN,BP,0.5683341709646701
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,SILVAN,RK,0.4694105857809931
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,SILVAN,ABRA,0.6307346967013295
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,SILVAN,SILVAN,1.0
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,SILVAN,GPU_SIR_BRIDGE,0.617226571130064
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,GPU_SIR_BRIDGE,EXACT,0.9162188286331091
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,GPU_SIR_BRIDGE,BP,0.4339104583012806
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,GPU_SIR_BRIDGE,RK,0.3671375297205604
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,GPU_SIR_BRIDGE,ABRA,0.636568283496772
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,GPU_SIR_BRIDGE,SILVAN,0.6172265711300641
bitcoin-alpha,real,3783,14124,0.2,379,0.1,85.46698427200317,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,EXACT,EXACT,1.0
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,EXACT,BP,0.6468936645538482
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,EXACT,RK,0.5363550657037887
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,EXACT,ABRA,0.6946189126900237
